21136,2017-08-18 07:30:00,2017-08-18 07:40:46,646,12270N,1P MTR M-F 7:30-16:00,Jolimont,16,ALBERT STREET,MORRISON PLACE,LANSDOWNE STREET,3,False
17302,2017-11-13 10:00:53,2017-11-13 10:10:26,573,13264N,1/4P M-SUN 7:30-18:30,Docklands,123,BOURKE STREET,CUMBERLAND STREET,WATERSIDE PLACE,3,False
17770,2017-11-06 22:15:44,2017-11-07 00:00:00,6256,C13672,,Docklands,123,BOURKE STREET,MERCHANT STREET,CUMBERLAND STREET,1,False
18588,2017-04-27 11:46:37,2017-04-27 12:30:52,2655,1897S,1P MTR M-SAT 7:30-18:30,Twin Towers,528,COLLINS STREET,EXHIBITION STREET,SPRING STREET,4,False
17517,2017-09-15 07:52:41,2017-09-15 08:03:29,648,13647W,2P MTR M-SAT 7:30-18:30,Docklands,697,GEOGRAPHE STREET,KEERA WAY,ENCOUNTER WAY,5,False
20623,2017-09-08 19:39:17,2017-09-08 19:39:34,17,5072E,,Courtney,1062,O'CONNELL STREET,COBDEN STREET,VICTORIA STREET,2,False
20773,2017-07-31 07:30:00,2017-07-31 08:22:19,3139,C9106,2P TKT A M-SAT 7:30-18:30,University,655,FARADAY STREET,SWANSTON STREET,CARDIGAN STREET,1,False
18887,2017-06-08 00:00:00,2017-06-08 07:30:00,27000,C2748,,Princes Theatre,894,LONSDALE STREET,EXHIBITION STREET,SPRING STREET,1,False
18430,2017-07-18 09:40:34,2017-07-18 09:41:11,37,37W,1P MTR M-SAT 7:30-18:30,Twin Towers,1288,SPRING STREET,COLLINS STREET,FLINDERS LANE,5,False
21896,2017-12-21 12:47:12,2017-12-21 12:48:13,61,31W,1P MTR M-SAT 7:30-18:30,Twin Towers,1288,SPRING STREET,COLLINS STREET,FLINDERS LANE,5,False
17835,2017-10-29 16:12:51,2017-10-29 16:14:00,69,1452E,,Family,839,KING STREET,BOURKE STREET,LITTLE COLLINS STREET,2,False
19141,2017-03-21 20:30:00,2017-03-22 00:00:00,12600,3373S,,Regency,926,LITTLE LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,4,False
18426,2017-02-21 22:32:01,2017-02-22 00:00:00,5279,18E,,Twin Towers,1288,SPRING STREET,FLINDERS LANE,FLINDERS STREET,2,False
19349,2017-02-06 15:04:48,2017-02-06 15:16:53,725,3867S,LZ 30M M-SAT 7:30-19:30,Mint,856,LA TROBE STREET,WILLIAM STREET,QUEEN STREET,4,False
22117,2017-11-25 23:00:00,2017-11-26 00:00:00,3600,11520N,,West Melbourne,818,JEFFCOTT STREET,KING STREET,SPENCER STREET,3,False
19387,2017-06-16 09:59:25,2017-06-16 11:18:29,4744,3953S,LZ 30M 722 M-SAT 7:30-19:30,Magistrates,856,LA TROBE STREET,SPENCER STREET,KING STREET,4,False
18078,2017-04-27 19:34:07,2017-04-27 19:34:43,36,C1111,,McKillop,1171,QUEEN STREET,BOURKE STREET,LITTLE COLLINS STREET,1,False
17728,2017-03-26 19:41:09,2017-03-26 19:48:19,430,13922E,P10 AOT,Docklands,36,AQUITANIA WAY,CARAVEL LANE,NEWQUAY PROMENADE,2,False
21190,2017-12-27 09:50:14,2017-12-27 09:52:46,152,12342N,3P DIS ONLY M-F 7:30 - 16:00,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,3,False
19732,2017-01-18 06:45:35,2017-01-18 07:23:53,2298,C6756,,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,False
20102,2017-03-19 07:30:00,2017-03-19 09:17:26,6446,C5648,2P SUN 7:30-18:30,Queensberry,163,CAPEL STREET,VICTORIA STREET,WILLIAM STREET,1,False
19082,2017-05-25 07:34:07,2017-05-25 07:37:40,213,C3154,2P MTR M-SAT 7:30-20:30,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,1,False
19417,2017-09-04 21:34:03,2017-09-04 21:35:33,90,5314E,P10 Mins AOT,Mint,1428,WILLIAM STREET,A'BECKETT STREET,LA TROBE STREET,2,False
20451,2017-09-05 09:10:39,2017-09-05 09:35:39,1500,10159W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
17733,2017-06-03 15:54:23,2017-06-03 17:02:41,4098,C13516,2P MTR M-SAT 7:30-18:30,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,GEOGRAPHE STREET,1,False
19891,2017-10-20 15:20:12,2017-10-20 16:29:26,4154,5428E,1P RPA M-SUN 7:30-23:00,Queensberry,1428,WILLIAM STREET,WALSH STREET,DUDLEY STREET,2,True
21710,2017-08-11 22:55:48,2017-08-12 00:00:00,3852,8812E,,Southbank,828,KAVANAGH STREET,SOUTHBANK BOULEVARD,STURT STREET,2,False
19472,2017-11-18 15:11:57,2017-11-18 15:21:50,593,4891W,1P TKT 6.00 AM - 6.30PM MON-SAT,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,5,False
17211,2017-06-19 06:13:49,2017-06-19 07:12:33,3524,13048N,,Docklands,528,COLLINS STREET,MERCHANT STREET,SEAFARER LANE,3,False
21786,2017-11-24 10:58:03,2017-11-24 11:00:40,157,9214N,1P TKT A M-F 7:30-18:30,Southbank,597,DORCAS STREET,KINGS WAY,DODDS STREET,3,False
20459,2017-12-12 14:37:19,2017-12-12 14:47:54,635,10170E,LZ 15M M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,False
18631,2017-12-04 09:50:57,2017-12-04 09:52:10,73,1984N,1/2P MTR M-SAT 7:30-19:30,Banks,528,COLLINS STREET,QUEEN STREET,ELIZABETH STREET,3,False
19035,2017-09-20 17:33:53,2017-09-20 17:53:51,1198,C3070,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,False
19859,2017-01-25 17:37:42,2017-01-25 17:50:58,796,6667S,P10 M-SAT 7:30-19:30,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,4,False
21720,2017-08-07 17:33:28,2017-08-07 17:46:55,807,9245S,1P MTR M-F 7:30-18:30,Southbank,547,COVENTRY STREET,WELLS STREET,ST KILDA ROAD,4,False
20852,2017-10-07 05:15:48,2017-10-07 07:00:55,6307,14203W,,University,1329,SWANSTON STREET,ELGIN STREET,COLLEGE CRESCENT,5,False
20486,2017-03-17 00:50:04,2017-03-17 01:32:32,2548,10199W,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
18424,2017-06-29 20:56:20,2017-06-29 22:49:19,6779,14E,,Twin Towers,1288,SPRING STREET,FLINDERS LANE,FLINDERS STREET,2,False
21790,2017-08-25 11:04:01,2017-08-25 11:13:06,545,9222N,1P TKT A M-F 7:30-18:30,Southbank,597,DORCAS STREET,KINGS WAY,DODDS STREET,3,False
21586,2017-02-22 19:21:35,2017-02-22 19:29:25,470,8008E,,Southbank,1416,WELLS STREET,COVENTRY STREET,DORCAS STREET,2,False
18160,2017-01-11 23:09:36,2017-01-11 23:21:24,708,910E,,Degraves,627,ELIZABETH STREET,COLLINS STREET,FLINDERS LANE,2,False
18474,2017-04-07 18:30:00,2017-04-07 18:31:33,93,99W,2P MTR M-SAT 18.30 - 20.30,Regency,1288,SPRING STREET,VICTORIA PARADE,LITTLE LONSDALE STREET,5,False
17417,2017-09-06 12:34:38,2017-09-06 12:41:15,397,13396E,1/4P M-SUN 7:30-18:30,Docklands,79,BATMANS HILL DRIVE,FISHPLATE LANE,COLLINS STREET,2,False
22134,2017-10-31 11:16:07,2017-10-31 11:53:36,2249,11503S,1/4P M-F 7:30-18:30,West Melbourne,818,JEFFCOTT STREET,KING STREET,SPENCER STREET,4,True
20483,2017-08-28 08:06:23,2017-08-28 08:15:48,565,10196E,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,False
18001,2017-09-12 18:02:32,2017-09-12 18:14:11,699,1373W,1P MTR M-SAT 7:30-18:30,Mint,1428,WILLIAM STREET,LA TROBE STREET,LITTLE LONSDALE STREET,5,False
17723,2017-03-29 07:30:00,2017-03-29 07:45:27,927,13917W,2P MTR M-SAT 7:30-18:30,Docklands,36,AQUITANIA WAY,CARAVEL LANE,NEWQUAY PROMENADE,5,False
21825,2017-09-26 13:49:03,2017-09-26 15:20:14,5471,9427S,1P TKT A M-F 7:30-18:30,Southbank,547,COVENTRY STREET,STURT STREET,DODDS STREET,4,True
18858,2017-09-22 16:10:33,2017-09-22 16:42:40,1927,C2640,2P MTR M-SAT 7:30-20:30,Princes Theatre,894,LONSDALE STREET,EXHIBITION STREET,SPRING STREET,1,False
21759,2017-07-24 07:30:00,2017-07-24 08:08:42,2322,9321S,2P TKT A M-F 7:30-18:30,Southbank,547,COVENTRY STREET,DODDS STREET,WELLS STREET,4,False
17527,2017-04-18 21:37:22,2017-04-18 21:42:38,316,1567W,,Magistrates,1285,SPENCER STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,False
19722,2017-12-16 13:08:49,2017-12-16 13:40:23,1894,C6736,2P TKT A M-SAT 7:30-20:30,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,False
18433,2017-06-13 07:16:20,2017-06-13 07:30:00,820,43W,,Twin Towers,1288,SPRING STREET,LITTLE COLLINS STREET,COLLINS STREET,5,False
18322,2017-10-24 19:59:39,2017-10-24 20:15:43,964,627W,2P MTR M-F 18:30-20:30,Regency,647,EXHIBITION STREET,LA TROBE STREET,LITTLE LONSDALE STREET,5,False
17432,2017-12-02 00:00:00,2017-12-02 07:30:00,27000,13414E,,Docklands,1400,WATERVIEW WALK,BOURKE STREET,BATMANS HILL DRIVE,2,False
18057,2017-02-27 09:03:42,2017-02-27 09:10:22,400,C1040,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,False
19866,2017-10-19 08:58:36,2017-10-19 09:00:39,123,7015S,1/4P M-SAT 7:30-19:30,Victoria Market,1346,THERRY STREET,QUEEN STREET,ELIZABETH STREET,4,False
20681,2017-05-20 10:17:59,2017-05-20 10:18:29,30,5226E,1P RPA M-SUN 7:30-23:00,Courtney,520,COBDEN STREET,O'CONNELL STREET,VICTORIA STREET,2,False
17298,2017-05-14 07:30:00,2017-05-14 09:14:55,6295,13256N,2P SUN 7:30-18:30,Docklands,123,BOURKE STREET,MERCHANT STREET,CUMBERLAND STREET,3,False
20985,2017-08-24 07:27:00,2017-08-24 07:30:00,180,11884E,,Jolimont,869,LANSDOWNE STREET,ALBERT STREET,CATHEDRAL PLACE,2,False
17318,2017-10-09 18:02:22,2017-10-09 18:30:00,1658,13281S,2P MTR M-SAT 7:30-18:30,Docklands,131,BRENTANI WAY,GEORGIANA STREET,VILLAGE STREET,4,False
19983,2017-07-11 07:23:30,2017-07-11 07:23:48,18,C5584,,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,1,False
23070,2017-09-08 12:28:37,2017-09-08 12:42:11,814,3795S,LZ 15M M-SAT 7:30-19:30,Titles,856,LA TROBE STREET,QUEEN STREET,ELIZABETH STREET,4,False
17831,2017-12-22 14:31:36,2017-12-22 15:49:36,4680,1448E,1P MTR M-F 10:00-16:00,Family,839,KING STREET,BOURKE STREET,LITTLE COLLINS STREET,2,True
18704,2017-04-11 14:39:28,2017-04-11 17:24:58,9930,2321S,2P TKT A M-SAT 7:30-20:30,Spencer,911,LITTLE COLLINS STREET,SPENCER STREET,KING STREET,4,True
18595,2017-10-14 10:55:17,2017-10-14 11:02:09,412,1908N,1P TKT A M-SAT 7:30-18:30,Hyatt,528,COLLINS STREET,RUSSELL STREET,EXHIBITION STREET,3,False
18536,2017-12-26 00:42:00,2017-12-26 01:02:17,1217,1709S,,Markilles,670,FLINDERS STREET,SPENCER STREET,KING STREET,4,False
18249,2017-01-02 17:59:18,2017-01-02 18:01:39,141,C830,1P MTR M-SAT 7:30-19:30,Library,1221,RUSSELL STREET,LONSDALE STREET,LITTLE BOURKE STREET,1,False
18042,2017-10-12 08:46:14,2017-10-12 16:34:07,28073,979W,1P MTR M-SAT 7:30-18:30,Banks,1171,QUEEN STREET,FLINDERS LANE,FLINDERS STREET,5,True
20460,2017-12-09 12:50:08,2017-12-09 12:55:47,339,10171W,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
21878,2017-02-08 14:49:55,2017-02-08 14:51:25,90,9116N,P/15 M-SUN 0:00-23:59- No Park,Southbank,597,DORCAS STREET,WELLS STREET,ST KILDA ROAD,3,False
17910,2017-03-11 10:25:07,2017-03-11 10:25:39,32,1526E,2P MTR SAT 7:30-20:30,Spencer,1285,SPENCER STREET,BOURKE STREET,LITTLE COLLINS STREET,2,False
18221,2017-04-11 06:48:13,2017-04-11 07:03:03,890,C674,,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,1,False
18308,2017-09-22 10:20:56,2017-09-22 10:23:09,133,562E,2P MTR M-SAT 7:30-20:30,Regency,647,EXHIBITION STREET,LITTLE LONSDALE STREET,LONSDALE STREET,2,False
18061,2017-01-09 20:56:42,2017-01-09 21:17:21,1239,C1050,,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,False
20545,2017-09-28 16:42:14,2017-09-28 16:43:59,105,C7754,2P TKT A M-F 7:30-18:30,Queensberry,1175,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,1,False
19751,2017-09-29 00:00:00,2017-09-29 07:30:00,27000,C6828,,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,False
18229,2017-09-06 13:51:23,2017-09-06 14:47:26,3363,C722,1P MTR M-SAT 7:30-19:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,1,False
18346,2017-09-23 06:00:15,2017-09-23 07:30:00,5385,686E,,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,2,False
19489,2017-12-20 07:31:42,1900-01-01 00:00:00,-3722743902,C4830,2P MTR M-SAT 7:30-20:30,Titles,1171,QUEEN STREET,A'BECKETT STREET,LA TROBE STREET,1,False
18378,2017-03-22 09:34:25,2017-03-22 10:08:21,2036,C462,1P MTR M-SAT 7:30-19:30,Princes Theatre,647,EXHIBITION STREET,LITTLE BOURKE STREET,BOURKE STREET,1,False
18052,2017-03-04 18:31:55,2017-03-04 18:34:35,160,C1020,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,False
20850,2017-06-25 00:00:00,2017-06-25 10:04:33,36273,14112E,,University,1218,ROYAL PARADE,GRATTAN STREET,COLLEGE CRESCENT,2,False
20250,2017-08-01 13:18:33,2017-08-01 16:16:37,10684,C5962,4P TKT A M-F 7:30-18:30,Queensberry,798,HOWARD STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
18652,2017-08-22 20:30:00,2017-08-22 22:53:34,8614,2145S,,Twin Towers,911,LITTLE COLLINS STREET,EXHIBITION STREET,SPRING STREET,4,False
18168,2017-10-06 21:30:40,2017-10-06 21:40:18,578,954E,2P DIS M-SUN 0:00-23:59,Chinatown,627,ELIZABETH STREET,LONSDALE STREET,LITTLE BOURKE STREET,2,False
21563,2017-09-12 16:19:44,2017-09-12 16:21:57,133,7821W,1P TKT A M-F 7:30-18:30,Southbank,1294,ST KILDA ROAD,DORCAS STREET,COVENTRY STREET,5,False
21230,2017-11-17 09:23:24,2017-11-17 09:52:08,1724,12391S,1P TKT A M-SAT 7:30-18:30,Jolimont,178,CATHEDRAL PLACE,GISBORNE STREET,LANSDOWNE STREET,4,False
20728,2017-12-31 20:09:35,2017-12-31 20:11:11,96,12807S,,Drummond,1102,PELHAM STREET,LYGON STREET,DRUMMOND STREET,4,False
18784,2017-03-22 11:35:23,2017-03-22 11:39:26,243,C756,1P MTR M-SAT 7:30-19:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,1,False
19157,2017-12-27 01:10:14,2017-12-27 03:09:25,7151,3407S,,Library,926,LITTLE LONSDALE STREET,SWANSTON STREET,RUSSELL STREET,4,False
20632,2017-05-25 00:00:00,2017-05-25 07:30:00,27000,5092E,,Courtney,1062,O'CONNELL STREET,COBDEN STREET,VICTORIA STREET,2,False
19581,2017-06-03 16:26:54,2017-06-03 16:32:04,310,C7414,2P TKT A M-SAT 7:30-20:30,Regency,647,EXHIBITION STREET,VICTORIA STREET,LA TROBE STREET,1,False
18504,2017-07-27 11:52:31,2017-07-27 12:55:44,3793,C156,3P MTR M-SAT 7:30-20:30,Regency,1288,SPRING STREET,LITTLE LONSDALE STREET,LONSDALE STREET,1,False
18304,2017-08-04 17:37:09,2017-08-04 17:45:41,512,554E,2P MTR M-SAT 7:30-20:30,Regency,647,EXHIBITION STREET,LITTLE LONSDALE STREET,LONSDALE STREET,2,False
17382,2017-03-27 22:18:45,2017-03-28 00:00:00,6075,13342E,,Docklands,753,HARBOUR ESPLANADE,LA TROBE STREET,BOURKE STREET,2,False
17248,2017-12-06 16:35:34,2017-12-06 16:40:06,272,13207S,2P TKT A M-SAT 7:30-19:30,Docklands,123,BOURKE STREET,BATMANS HILL DRIVE,HARBOUR ESPLANADE,4,False
18529,2017-12-30 14:15:46,2017-12-30 16:37:49,8523,1695S,2P TKT A M-SAT 7:30-20:30,Markilles,670,FLINDERS STREET,SPENCER STREET,KING STREET,4,False
20242,2017-05-05 00:00:00,2017-05-05 07:30:00,27000,C5944,,Queensberry,798,HOWARD STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
21244,2017-03-14 14:59:37,2017-03-14 15:37:04,2247,12408N,2P TKT A M-SAT 7:30-18:30,Jolimont,178,CATHEDRAL PLACE,GISBORNE STREET,LANSDOWNE STREET,3,False
18696,2017-12-13 00:00:00,2017-12-13 02:14:45,8085,2307S,,Spencer,911,LITTLE COLLINS STREET,SPENCER STREET,KING STREET,4,False
20847,2017-05-05 22:59:37,2017-05-06 00:00:00,3623,14106E,,University,1218,ROYAL PARADE,GRATTAN STREET,COLLEGE CRESCENT,2,False
18236,2017-01-27 02:58:55,2017-01-27 05:18:13,8358,C786,,Library,1221,RUSSELL STREET,LONSDALE STREET,LITTLE BOURKE STREET,1,False
18005,2017-05-01 07:30:00,2017-05-01 07:35:39,339,1378E,1P TKT A M-SAT 7:30-18:30,Mint,1428,WILLIAM STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,False
20459,2017-09-26 11:17:55,2017-09-26 11:20:21,146,10170E,LZ 15M M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,False
18477,2017-04-22 22:47:23,2017-04-22 23:02:19,896,103W,,Regency,1288,SPRING STREET,VICTORIA PARADE,LITTLE LONSDALE STREET,5,False
20697,2017-08-02 20:10:03,2017-08-02 20:10:53,50,5258E,1P RPA M-SUN 7:30-23:00,Courtney,520,COBDEN STREET,O'CONNELL STREET,VICTORIA STREET,2,False
19164,2017-05-25 19:10:24,2017-05-25 20:30:00,4776,3414N,2P MTR M-SAT 7:30-20:30,Library,926,LITTLE LONSDALE STREET,SWANSTON STREET,RUSSELL STREET,3,False
18074,2017-10-05 07:28:37,2017-10-05 07:30:00,83,C1106,,McKillop,1171,QUEEN STREET,LITTLE COLLINS STREET,COLLINS STREET,1,False
17201,2017-11-07 06:47:44,2017-11-07 07:30:00,2536,13037S,,Docklands,528,COLLINS STREET,HARBOUR ESPLANADE,NAVIGATION DRIVE,4,False
20745,2017-12-07 18:08:57,2017-12-07 18:30:00,1263,C9032,2P TKT A M-F 7:30-18:30,Drummond,1102,PELHAM STREET,LYGON STREET,DRUMMOND STREET,1,False
20510,2017-12-19 17:20:01,2017-12-19 17:43:47,1426,7739S,1/4P M-F 7:30-18:30,Queensberry,1175,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,4,False
17483,2017-12-14 14:11:49,2017-12-14 14:50:01,2292,13616E,LZ 30M M-SUN 7:30-19:30,Docklands,998,MERCHANT STREET,BOURKE STREET,VICTORIA HARBOUR PROMENADE,2,False
20476,2017-05-05 16:28:48,2017-05-05 16:29:28,40,10189W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
21196,2017-05-11 09:57:37,2017-05-11 09:59:36,119,12348N,1P MTR M-F 7:30-16:00,East Melbourne,16,ALBERT STREET,EADES STREET,CLARENDON STREET,3,False
19477,2017-07-17 13:06:55,2017-07-17 13:44:15,2240,4898E,2P DIS ONLY,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,2,False
21367,2017-04-04 19:02:17,2017-04-04 19:30:00,1663,10048N,1P MTR M-F 7:30-19:30,Southbank,1278,SOUTHBANK BOULEVARD,KAVANAGH STREET,FAWKNER STREET,3,False
17945,2017-07-26 19:30:00,2017-07-26 21:15:35,6335,C1826,,Tavistock,957,MARKET STREET,COLLINS STREET,FLINDERS LANE,1,False
18964,2017-06-27 19:21:47,2017-06-27 19:30:00,493,2899S,LZ 15M M-F 9:30-19:30,Library,894,LONSDALE STREET,SWANSTON STREET,RUSSELL STREET,4,False
20461,2017-02-02 07:30:00,2017-02-02 08:35:59,3959,10173W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
18004,2017-11-14 15:25:07,2017-11-14 15:29:08,241,1376E,1P TKT A M-SAT 7:30-18:30,Mint,1428,WILLIAM STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,False
21224,2017-03-23 00:59:51,2017-03-23 01:10:38,647,12385S,,Jolimont,178,CATHEDRAL PLACE,GISBORNE STREET,LANSDOWNE STREET,4,False
21212,2017-09-07 09:27:19,2017-09-07 10:07:00,2381,12366N,1P MTR M-F 7:30-16:00,East Melbourne,16,ALBERT STREET,EADES STREET,CLARENDON STREET,3,False
18788,2017-04-08 12:51:57,2017-04-08 12:52:24,27,C764,1P MTR M-SAT 7:30-19:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,1,False
17682,2017-12-29 22:37:09,2017-12-30 00:00:00,4971,13848N,,Docklands,915,LITTLE DOCKLANDS DRIVE,WATERFRONT WAY,FOOTSCRAY ROAD,3,False
18524,2017-12-20 16:00:00,2017-12-20 17:30:14,5414,1662N,,Banks,670,FLINDERS STREET,QUEEN STREET,ELIZABETH STREET,3,False
20472,2017-03-11 00:00:00,2017-03-11 07:24:17,26657,10185W,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
21606,2017-03-31 09:44:06,2017-03-31 10:41:45,3459,8887W,2P TKT A M-SAT 7:30-20:30,Southbank,202,CITY ROAD,KINGS WAY,POWER STREET,3,False
18381,2017-01-16 07:30:00,2017-01-16 08:41:36,4296,C474,1P MTR M-SAT 7:30-19:30,Princes Theatre,647,EXHIBITION STREET,LITTLE BOURKE STREET,BOURKE STREET,1,False
21674,2017-09-18 12:05:37,2017-09-18 18:04:57,21560,8648E,3P TKT A M-F 7:30-18:30,Southbank,828,KAVANAGH STREET,BALSTON STREET,POWER STREET,2,False
21074,2017-11-21 14:43:23,2017-11-21 14:45:34,131,12061W,2P MTR M-F 7:30-18:30,East Melbourne,511,CLARENDON STREET,GREY STREET,GIPPS STREET,5,False
21315,2017-09-11 00:00:00,2017-09-11 07:30:00,27000,12541S,,Jolimont,1413,WELLINGTON PARADE,JOLIMONT ROAD,CLARENDON STREET,4,False
17496,2017-12-18 05:36:18,2017-12-18 07:30:00,6822,13626E,,Docklands,998,MERCHANT STREET,BOURKE STREET,VICTORIA HARBOUR PROMENADE,2,False
21158,2017-02-09 00:00:00,2017-02-09 09:02:50,32570,12295S,,Jolimont,16,ALBERT STREET,MORRISON PLACE,LANSDOWNE STREET,4,False
18417,2017-07-17 07:10:18,2017-07-17 07:30:00,1182,C636,,Regency,647,EXHIBITION STREET,LA TROBE STREET,LITTLE LONSDALE STREET,1,False
19870,2017-02-24 06:15:09,2017-02-24 07:16:20,3671,7023S,,Victoria Market,1346,THERRY STREET,QUEEN STREET,ELIZABETH STREET,4,False
17983,2017-06-03 00:00:00,2017-06-03 05:07:33,18453,1349W,,Supreme,1428,WILLIAM STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,False
20911,2017-07-28 07:06:48,2017-07-28 07:30:00,1392,11750E,,Jolimont,706,GISBORNE STREET,ALBERT STREET,CATHEDRAL PLACE,2,False
22291,2017-11-20 05:23:06,2017-11-20 07:24:47,7301,C5708,,Queensberry,163,CAPEL STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
17217,2017-09-06 10:46:09,2017-09-06 10:51:45,336,13061S,P5 M-SUN 0:00-23:59,Docklands,528,COLLINS STREET,NAVIGATION DRIVE,MERCHANT STREET,4,False
20432,2017-10-13 12:26:37,2017-10-13 12:27:53,76,C6390,4P MTR M-F 7:30-18:30,Queensberry,881,LEVESON STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
19617,2017-09-14 14:09:32,2017-09-14 15:00:12,3040,6004N,1/2P TKT A M-SAT 7:30-19:30,Mint,5,A'BECKETT STREET,WILLIAM STREET,QUEEN STREET,3,False
17633,2017-01-17 15:51:14,2017-01-17 15:53:43,149,13791W,2P MTR M-SAT 7:30-18:30,Docklands,1228,SAINT MANGOS LANE NORTH,DOCKLANDS DRIVE,LITTLE DOCKLANDS DRIVE,5,False
18049,2017-04-20 13:45:59,2017-04-20 13:51:40,341,C1008,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,False
19439,2017-03-07 16:46:06,2017-03-07 16:47:52,106,5352E,2P MTR M-SAT 7:30-20:30,Mint,1428,WILLIAM STREET,FRANKLIN STREET,A'BECKETT STREET,2,False
18719,2017-02-24 15:23:00,2017-02-24 16:30:18,4038,2346N,1P MTR M-SAT 7:30-18:30,Windsor,123,BOURKE STREET,EXHIBITION STREET,SPRING STREET,3,True
18430,2017-05-24 07:03:31,2017-05-24 07:30:00,1589,37W,,Twin Towers,1288,SPRING STREET,COLLINS STREET,FLINDERS LANE,5,False
19536,2017-02-24 09:43:08,2017-02-24 09:47:21,253,4386E,1P MTR M-SAT 7:30-18:30,The Mac,627,ELIZABETH STREET,FRANKLIN STREET,A'BECKETT STREET,2,False
18330,2017-09-07 07:45:40,2017-09-07 09:02:44,4624,C224,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,FLINDERS LANE,FLINDERS STREET,1,False
19357,2017-10-02 22:13:44,2017-10-02 22:28:52,908,3878N,,Mint,856,LA TROBE STREET,WILLIAM STREET,QUEEN STREET,3,False
21223,2017-06-09 09:55:09,2017-06-09 11:28:14,5585,12384N,2P TKT A M-SAT 7:30-18:30,Jolimont,178,CATHEDRAL PLACE,GISBORNE STREET,LANSDOWNE STREET,3,False
17302,2017-12-28 18:30:00,2017-12-29 00:00:00,19800,13264N,,Docklands,123,BOURKE STREET,CUMBERLAND STREET,WATERSIDE PLACE,3,False
17901,2017-04-06 12:30:52,2017-04-06 12:34:24,212,4499W,2P MTR M-F 10:00-16:00,Magistrates,839,KING STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,False
20594,2017-10-30 00:00:00,2017-10-30 07:30:00,27000,5398E,,Courtney,1101,PEEL STREET,O'CONNELL STREET,QUEENSBERRY STREET,2,False
20283,2017-04-28 12:22:11,2017-04-28 12:37:58,947,C6080,4P MTR RPA M-F 7:30-18:30,Queensberry,192,CHETWYND STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
